transaction_id,amount,transaction_time,user_id,merchant_id,location,is_fraud
TX08389,451.89,2023-07-07 05:21:38,610,137,Location_78,0
TX08390,3030.47,2023-11-15 18:23:25,128,902,Location_43,0
TX08391,449.07,2023-01-22 12:17:47,201,410,Location_39,1
TX08392,4796.22,2023-01-03 01:21:19,906,638,Location_32,0
TX08393,3578.6,2023-02-09 21:26:45,986,216,Location_97,0
TX08394,3941.01,2023-11-11 09:19:54,984,589,Location_80,0
TX08395,3520.82,2023-12-12 15:46:12,288,441,Location_80,0
TX08396,2949.06,2023-12-04 02:33:51,535,579,Location_66,0
TX08397,2250.11,2023-06-25 01:34:58,738,378,Location_71,0
TX08398,4292.01,2023-12-01 09:42:34,20,442,Location_16,0
TX08399,4784.22,2023-12-30 19:44:41,57,969,Location_74,0
TX08400,2495.68,2023-07-07 19:40:59,252,731,Location_46,0
TX08401,4657.74,2023-06-20 08:08:39,745,189,Location_91,0
TX08402,2917.08,2023-03-07 19:30:03,706,768,Location_51,1
TX08403,2692.38,2023-03-25 10:36:02,228,160,Location_74,0
TX08404,2272.96,2023-11-23 19:45:53,870,816,Location_46,0
TX08405,1047.23,2023-05-22 11:34:39,304,803,Location_99,0
TX08406,19.59,2023-02-04 22:19:27,403,269,Location_87,0
TX08407,1208.29,2023-04-22 20:51:44,358,671,Location_34,0
TX08408,2549.11,2023-03-10 21:32:00,931,401,Location_25,0
TX08409,1900.42,2023-01-13 01:19:19,437,720,Location_60,0
TX08410,2242.98,2023-06-18 10:32:21,696,445,Location_8,0
TX08411,4903.26,2023-12-20 09:17:38,271,996,Location_29,1
TX08412,1752.01,2023-05-06 08:08:32,819,853,Location_90,0
TX08413,2261.46,2023-11-06 09:28:57,632,504,Location_64,1
TX08414,668.44,2023-07-16 19:09:09,880,210,Location_92,0
TX08415,240.74,2023-02-05 03:59:07,264,14,Location_78,0
TX08416,3877.27,2023-02-24 06:14:23,633,913,Location_50,0
TX08417,2853.85,2023-10-29 00:28:05,803,505,Location_45,0
TX08418,3803.76,2023-11-27 11:42:47,551,779,Location_77,0
TX08419,750.16,2023-04-02 20:37:49,310,620,Location_52,1
TX08420,2859.57,2023-04-27 15:40:48,784,523,Location_6,0
TX08421,1268.96,2023-02-07 18:43:29,141,893,Location_34,0
TX08422,1141.08,2023-06-02 12:34:34,50,759,Location_54,0
TX08423,58.62,2023-12-02 06:33:00,924,707,Location_26,0
TX08424,652.57,2023-05-24 17:23:31,476,693,Location_51,0
TX08425,1547.03,2023-01-30 18:29:11,261,793,Location_71,0
TX08426,585.28,2023-04-15 16:48:38,614,903,Location_82,0
TX08427,4929.31,2023-03-07 15:52:01,981,907,Location_46,0
TX08428,1543.85,2023-03-26 10:56:16,778,788,Location_38,0
TX08429,652.49,2023-06-29 09:45:48,145,181,Location_92,0
TX08430,996.21,2023-10-13 21:45:09,520,483,Location_81,0
TX08431,2938.93,2023-09-25 07:42:18,391,817,Location_53,0
TX08432,321.15,2023-09-24 11:14:35,195,246,Location_86,0
TX08433,4312.31,2023-11-26 16:23:34,571,408,Location_51,0
TX08434,4807.54,2023-10-08 09:35:26,423,455,Location_71,0
TX08435,1234.49,2023-07-18 22:12:42,60,699,Location_13,0
TX08436,2251.03,2023-02-25 12:15:46,602,822,Location_78,0
TX08437,111.65,2023-10-08 12:09:37,880,296,Location_27,0
TX08438,3203.91,2023-12-19 18:38:45,56,109,Location_79,0
TX08439,2070.22,2023-03-04 07:00:13,438,730,Location_21,0
TX08440,1351.02,2023-06-17 09:07:05,623,577,Location_86,0
TX08441,1034.98,2023-03-21 07:38:40,308,366,Location_28,0
TX08442,3270.46,2023-03-19 01:33:45,874,972,Location_21,1
TX08443,2081.67,2023-03-10 13:12:54,30,445,Location_69,0
TX08444,899.12,2023-02-22 22:32:47,229,562,Location_84,0
TX08445,3445.86,2023-08-29 22:19:23,332,108,Location_3,0
TX08446,2825.8,2023-09-04 22:01:47,664,736,Location_93,0
TX08447,4293.5,2023-03-21 21:32:20,929,859,Location_92,0
TX08448,588.26,2023-05-29 01:50:04,13,347,Location_53,0
TX08449,3928.55,2023-08-14 23:01:49,978,290,Location_94,0
TX08450,3367.91,2023-07-26 20:46:00,60,35,Location_40,0
TX08451,575.94,2023-06-10 17:51:26,787,19,Location_94,0
TX08452,3474.41,2023-08-27 12:13:03,152,913,Location_9,0
TX08453,2208.29,2023-02-04 16:29:02,951,23,Location_49,0
TX08454,4724.98,2023-01-08 05:29:26,630,506,Location_97,0
TX08455,708.92,2023-06-21 07:51:29,295,505,Location_27,0
TX08456,3214.52,2023-09-10 21:06:54,503,511,Location_34,0
TX08457,1910.52,2023-08-15 04:07:39,524,598,Location_78,0
TX08458,4784.12,2023-05-12 04:14:33,44,901,Location_74,0
TX08459,1650.54,2023-01-03 16:33:53,653,738,Location_34,0
TX08460,4810.97,2023-05-09 07:18:16,536,300,Location_88,0
TX08461,4507.53,2023-11-29 15:50:11,412,832,Location_13,0
TX08462,1352.65,2023-12-05 07:49:48,791,850,Location_29,0
TX08463,4017.91,2023-07-21 12:19:15,637,20,Location_75,0
TX08464,4978.03,2023-02-09 11:59:27,271,355,Location_81,0
TX08465,1264.06,2023-04-25 09:20:14,272,809,Location_19,0
TX08466,2184.45,2023-04-03 03:52:12,547,295,Location_57,0
TX08467,2601.38,2023-01-19 16:29:45,527,758,Location_51,0
TX08468,1475.36,2023-12-07 16:31:27,404,647,Location_87,0
TX08469,77.31,2023-11-12 19:54:38,564,879,Location_37,0
TX08470,1101.43,2023-03-31 18:05:18,925,831,Location_90,0
TX08471,1410.4,2023-03-15 23:08:33,530,125,Location_27,0
TX08472,2218.55,2023-09-22 21:01:36,412,266,Location_25,0
TX08473,856.34,2023-09-11 16:14:03,61,266,Location_87,0
TX08474,4366.4,2023-02-13 02:06:06,868,404,Location_21,0
TX08475,3524.85,2023-04-14 08:29:16,630,971,Location_89,0
TX08476,426.92,2023-11-02 08:05:52,408,507,Location_66,0
TX08477,3250.81,2023-07-21 05:52:49,950,822,Location_57,0
TX08478,3268.63,2023-10-10 16:59:16,39,802,Location_83,0
TX08479,4781.15,2023-12-07 12:55:11,936,440,Location_20,0
TX08480,16.1,2023-12-16 12:02:29,177,216,Location_81,0
TX08481,1240.41,2023-10-18 06:31:58,613,439,Location_27,1
TX08482,4639.03,2023-04-16 10:35:40,743,873,Location_94,0
TX08483,4660.74,2023-05-21 10:14:51,11,134,Location_29,0
TX08484,3603.21,2023-03-22 08:58:05,203,579,Location_86,0
TX08485,3829.05,2023-10-01 08:03:06,519,549,Location_20,0
TX08486,458.32,2023-09-16 08:10:16,429,438,Location_90,0
TX08487,2569.87,2023-01-11 07:17:04,349,295,Location_29,0
TX08488,1158.68,2023-05-12 02:16:32,138,353,Location_89,0
TX08489,906.91,2023-09-01 10:15:23,116,956,Location_62,0
TX08490,4051.71,2023-04-13 16:06:28,419,565,Location_66,0
TX08491,676.06,2023-02-22 17:08:45,347,170,Location_93,0
TX08492,2343.79,2023-04-14 12:05:20,121,326,Location_29,0
TX08493,4692.95,2023-10-07 19:36:17,934,879,Location_55,0
TX08494,929.97,2023-12-30 13:52:08,280,269,Location_64,0
TX08495,4889.99,2023-09-29 22:52:37,10,235,Location_93,0
TX08496,4971.45,2023-09-02 16:30:51,864,317,Location_8,1
TX08497,2778.53,2023-09-21 21:40:41,654,115,Location_35,0
TX08498,851.54,2023-07-04 19:32:09,678,548,Location_92,0
TX08499,1581.21,2023-12-10 18:05:43,821,20,Location_62,0
TX08500,2123.04,2023-09-06 15:59:55,230,252,Location_13,0
TX08501,1547.31,2023-01-11 13:31:24,381,672,Location_31,0
TX08502,1403.9,2023-03-26 03:28:07,912,145,Location_67,0
TX08503,4861.18,2023-05-26 07:00:46,258,522,Location_31,0
TX08504,767.67,2023-01-23 21:34:52,876,148,Location_98,0
TX08505,3666.91,2023-11-24 07:34:48,897,436,Location_15,0
TX08506,3.05,2023-11-06 17:42:06,252,143,Location_78,0
TX08507,2981.32,2023-03-24 15:23:53,804,959,Location_38,0
TX08508,4579.8,2023-01-26 03:13:59,493,536,Location_74,0
TX08509,1440.38,2023-03-26 21:51:21,410,644,Location_79,0
TX08510,928.44,2023-04-04 10:43:31,970,840,Location_21,0
TX08511,3258.75,2023-12-24 12:51:51,77,510,Location_2,0
TX08512,3563.29,2023-02-13 20:18:35,640,987,Location_59,0
TX08513,3440.46,2023-04-29 13:56:47,496,630,Location_74,0
TX08514,1597.27,2023-12-11 21:42:59,502,361,Location_21,0
TX08515,1261.76,2023-04-05 12:43:37,669,438,Location_56,0
TX08516,4779.64,2023-10-24 20:56:00,37,8,Location_38,0
TX08517,4616.57,2023-08-24 05:54:47,480,1000,Location_56,0
TX08518,2287.13,2023-04-03 03:54:15,747,454,Location_25,0
TX08519,4231.12,2023-08-20 06:29:58,814,191,Location_23,0
TX08520,2262.17,2023-04-16 08:22:34,579,95,Location_68,0
TX08521,2122.52,2023-01-05 17:41:36,86,394,Location_38,0
TX08522,784.66,2023-06-15 04:22:29,639,190,Location_8,0
TX08523,2132.6,2023-04-19 04:38:54,711,901,Location_88,1
TX08524,2687.55,2023-06-19 10:14:38,579,490,Location_75,0
TX08525,113.5,2023-10-02 21:59:53,539,91,Location_78,0
TX08526,2221.12,2023-05-02 13:51:45,643,85,Location_14,0
TX08527,3907.0,2023-08-28 13:15:13,435,512,Location_22,0
TX08528,3400.55,2023-10-23 02:06:47,135,24,Location_6,0
TX08529,3176.15,2023-03-14 03:39:57,276,915,Location_68,0
TX08530,4547.87,2023-09-21 15:24:19,830,72,Location_44,0
TX08531,91.14,2023-10-13 12:56:05,458,743,Location_25,0
TX08532,2785.68,2023-07-09 01:45:23,223,869,Location_98,0
TX08533,3936.96,2023-06-03 09:26:10,517,332,Location_17,0
TX08534,2707.14,2023-04-29 20:05:44,810,508,Location_59,0
TX08535,1620.15,2023-01-29 13:28:40,815,890,Location_96,0
TX08536,682.12,2023-12-15 12:08:13,675,425,Location_68,0
TX08537,4437.93,2023-01-15 05:51:30,700,515,Location_3,0
TX08538,2354.34,2023-03-29 11:08:37,4,252,Location_43,0
TX08539,4390.7,2023-07-16 02:07:55,285,935,Location_85,0
TX08540,2929.67,2023-02-07 09:35:35,285,155,Location_94,0
TX08541,3371.29,2023-12-28 07:14:59,20,795,Location_67,1
TX08542,4021.5,2023-09-04 17:17:55,934,839,Location_57,0
TX08543,3296.12,2023-07-08 06:12:52,687,12,Location_37,0
TX08544,1990.88,2023-03-03 17:00:57,106,624,Location_91,0
TX08545,2568.65,2023-12-17 07:24:22,814,369,Location_31,0
TX08546,4015.42,2023-06-15 08:04:57,575,66,Location_94,0
TX08547,1868.88,2023-07-29 23:51:44,766,443,Location_85,0
TX08548,1941.22,2023-07-05 13:00:14,644,841,Location_10,0
TX08549,479.35,2023-10-28 01:41:06,419,582,Location_54,0
TX08550,4573.01,2023-01-16 08:27:18,177,165,Location_18,0
TX08551,456.09,2023-06-02 03:08:15,881,435,Location_44,0
TX08552,3241.4,2023-07-27 00:50:50,634,845,Location_17,0
TX08553,2066.56,2023-02-19 08:23:45,907,274,Location_40,0
TX08554,2028.69,2023-07-08 02:13:49,562,918,Location_81,0
TX08555,3398.08,2023-05-04 14:18:28,128,379,Location_49,1
TX08556,336.4,2023-08-11 19:56:28,192,989,Location_73,0
TX08557,2968.94,2023-01-30 12:23:51,673,66,Location_47,0
TX08558,3860.39,2023-06-26 22:02:50,88,758,Location_5,0
TX08559,4141.24,2023-10-13 17:13:15,971,716,Location_59,0
TX08560,853.48,2023-03-10 02:45:02,689,9,Location_59,0
TX08561,4487.2,2023-10-19 21:30:21,472,136,Location_45,0
TX08562,3281.07,2023-06-23 00:56:06,100,258,Location_6,0
TX08563,4409.39,2023-03-23 19:16:29,560,989,Location_74,0
TX08564,2426.92,2023-09-01 13:41:49,173,348,Location_17,0
TX08565,2710.62,2023-10-07 08:35:47,950,898,Location_37,0
TX08566,4595.27,2023-03-25 19:37:16,812,49,Location_66,0
TX08567,4499.65,2023-11-28 09:33:01,777,33,Location_30,0
TX08568,2241.36,2023-05-12 22:34:48,717,836,Location_61,0
TX08569,1372.79,2023-11-22 15:10:28,248,633,Location_79,0
TX08570,1966.46,2023-05-20 03:13:26,144,26,Location_65,0
TX08571,1939.43,2023-10-02 08:54:33,694,981,Location_16,0
TX08572,1435.05,2023-03-04 04:07:45,134,215,Location_11,0
TX08573,1343.63,2023-05-17 03:17:48,293,643,Location_52,0
TX08574,4305.45,2023-09-20 08:57:45,177,580,Location_70,0
TX08575,350.24,2023-08-07 18:59:54,857,565,Location_90,0
TX08576,3388.38,2023-03-14 07:56:14,406,830,Location_60,0
TX08577,864.93,2023-05-14 16:56:27,497,713,Location_98,0
TX08578,1723.18,2023-09-30 17:47:01,558,110,Location_32,0
TX08579,308.65,2023-02-22 06:04:01,601,681,Location_37,0
TX08580,1350.6,2023-01-23 14:34:14,700,563,Location_68,0
TX08581,3842.34,2023-06-16 07:39:59,647,618,Location_47,0
TX08582,4425.19,2023-04-20 18:14:17,86,583,Location_90,0
TX08583,1108.41,2023-05-06 13:42:13,357,812,Location_42,0
TX08584,2318.28,2023-05-10 23:08:53,620,371,Location_96,0
TX08585,2352.15,2023-06-29 02:14:15,860,667,Location_97,0
TX08586,4368.0,2023-12-26 14:54:52,313,484,Location_23,0
TX08587,3814.23,2023-09-02 14:35:58,377,681,Location_17,0
TX08588,2565.87,2023-10-31 07:32:16,347,786,Location_47,0
TX08589,3354.07,2023-11-27 13:57:40,420,680,Location_76,0
TX08590,4236.93,2023-04-11 10:00:40,750,263,Location_36,0
TX08591,48.69,2023-07-11 09:20:36,357,430,Location_82,0
TX08592,2015.05,2023-10-23 02:29:42,708,189,Location_46,0
TX08593,4536.31,2023-09-15 07:50:44,599,974,Location_2,0
TX08594,3701.82,2023-01-22 20:59:16,220,659,Location_53,0
TX08595,2714.66,2023-08-27 13:22:02,672,686,Location_84,0
TX08596,2648.69,2023-06-28 22:10:08,737,863,Location_87,0
TX08597,1739.5,2023-09-08 03:27:09,612,762,Location_17,0
TX08598,2603.08,2023-07-28 04:39:07,849,406,Location_90,0
TX08599,3277.26,2023-10-11 16:53:45,776,812,Location_63,0
TX08600,2092.4,2023-04-03 10:30:59,89,591,Location_11,0
TX08601,3571.05,2023-07-29 04:15:10,67,614,Location_58,0
TX08602,4306.3,2023-03-20 22:37:54,446,163,Location_81,0
TX08603,774.27,2023-10-31 13:01:36,211,658,Location_30,0
TX08604,2258.28,2023-06-19 18:31:10,101,906,Location_26,0
TX08605,2040.69,2023-09-12 22:19:35,79,864,Location_73,0
TX08606,3437.64,2023-02-16 00:09:37,154,6,Location_86,0
TX08607,1250.09,2023-03-20 01:57:44,382,598,Location_88,0
TX08608,3201.61,2023-05-16 01:24:10,656,573,Location_88,0
TX08609,4387.57,2023-09-24 03:08:21,976,343,Location_100,0
TX08610,2091.24,2023-10-24 13:14:40,310,957,Location_31,0
TX08611,4555.17,2023-10-28 09:00:58,253,312,Location_18,0
TX08612,4965.83,2023-11-23 15:58:31,770,914,Location_84,0
TX08613,531.35,2023-04-09 05:11:18,454,586,Location_43,0
TX08614,1166.03,2023-05-16 21:58:12,970,452,Location_98,0
TX08615,4751.95,2023-03-08 23:23:06,711,266,Location_69,0
TX08616,4791.68,2023-12-17 18:57:17,285,647,Location_44,0
TX08617,489.44,2023-02-17 19:24:43,207,219,Location_1,0
TX08618,75.98,2023-08-06 13:04:42,844,73,Location_78,0
TX08619,806.34,2023-02-06 19:12:02,291,479,Location_97,0
TX08620,4980.07,2023-03-10 05:24:04,253,499,Location_8,0
TX08621,900.82,2023-01-19 07:02:54,446,977,Location_12,0
TX08622,2513.24,2023-02-25 13:30:20,915,746,Location_96,0
TX08623,4242.24,2023-06-16 09:45:56,251,714,Location_97,0
TX08624,102.99,2023-06-17 21:39:35,296,467,Location_62,1
TX08625,3022.84,2023-10-13 03:31:53,686,908,Location_49,0
TX08626,1385.85,2023-06-17 12:36:30,289,910,Location_14,0
TX08627,4311.81,2023-09-05 00:00:06,359,399,Location_30,0
TX08628,1418.02,2023-04-18 03:27:17,462,25,Location_89,1
TX08629,3434.09,2023-04-13 12:55:59,975,956,Location_76,0
TX08630,3371.42,2023-10-19 12:16:59,919,771,Location_31,0
TX08631,1108.25,2023-02-01 13:14:20,405,763,Location_80,0
TX08632,174.96,2023-10-02 01:14:56,128,156,Location_65,0
TX08633,2046.84,2023-11-19 23:10:12,168,858,Location_75,0
TX08634,1446.68,2023-12-11 09:56:43,976,307,Location_25,0
TX08635,4045.08,2023-04-08 08:22:50,454,588,Location_52,0
TX08636,4002.02,2023-01-15 21:29:17,575,975,Location_23,0
TX08637,2285.66,2023-02-02 20:23:52,646,578,Location_54,0
TX08638,3032.95,2023-07-17 20:26:17,767,546,Location_35,0
TX08639,3021.69,2023-08-04 15:48:09,106,880,Location_57,0
TX08640,4135.96,2023-04-25 04:03:42,308,138,Location_28,0
TX08641,2125.59,2023-11-27 09:04:36,937,204,Location_6,0
TX08642,1377.96,2023-05-17 08:13:21,297,516,Location_68,0
TX08643,1325.91,2023-04-29 21:34:27,384,717,Location_67,0
TX08644,2681.43,2023-01-25 03:55:00,399,626,Location_22,0
TX08645,2246.29,2023-09-24 05:41:13,937,122,Location_2,0
TX08646,2201.16,2023-11-08 20:13:34,465,109,Location_21,0
TX08647,456.6,2023-02-24 23:01:51,146,270,Location_11,0
TX08648,3593.3,2023-03-09 15:05:18,672,179,Location_78,0
TX08649,1069.47,2023-08-23 05:16:32,822,286,Location_68,0
TX08650,985.57,2023-12-01 21:07:44,911,315,Location_50,0
TX08651,2064.38,2023-05-20 13:10:24,812,727,Location_47,0
TX08652,1139.66,2023-05-27 01:23:57,923,797,Location_35,1
TX08653,2919.71,2023-12-26 08:41:37,85,347,Location_44,0
TX08654,1857.95,2023-07-18 16:01:07,824,703,Location_13,0
TX08655,2245.11,2023-07-21 09:07:38,823,888,Location_83,0
TX08656,2686.31,2023-09-04 03:44:12,473,388,Location_16,0
TX08657,1018.47,2023-07-10 01:52:11,492,691,Location_64,0
TX08658,779.6,2023-08-09 08:48:36,403,976,Location_27,0
TX08659,4402.23,2023-11-23 06:26:56,589,348,Location_26,1
TX08660,2169.18,2023-09-08 06:42:18,105,12,Location_75,0
TX08661,2061.06,2023-06-28 09:58:45,859,591,Location_10,0
TX08662,179.03,2023-02-23 20:10:23,174,560,Location_37,0
TX08663,2490.38,2023-03-05 08:20:40,261,896,Location_75,0
TX08664,2771.29,2023-02-28 14:51:50,117,269,Location_2,0
TX08665,2794.65,2023-01-31 19:25:50,789,596,Location_9,0
TX08666,3535.45,2023-05-20 18:35:38,770,432,Location_90,0
TX08667,888.23,2023-07-14 14:56:23,56,891,Location_16,1
TX08668,1261.86,2023-05-16 11:09:23,110,633,Location_25,1
TX08669,4053.84,2023-12-24 18:34:20,64,317,Location_73,1
TX08670,4735.91,2023-03-18 08:35:55,313,952,Location_73,0
TX08671,680.53,2023-02-06 11:02:26,79,427,Location_59,1
TX08672,2488.75,2023-04-07 10:29:38,391,212,Location_65,0
TX08673,1071.67,2023-10-02 14:37:13,803,142,Location_50,0
TX08674,301.31,2023-07-20 10:11:02,423,714,Location_71,0
TX08675,1628.19,2023-08-14 12:52:38,98,668,Location_48,0
TX08676,719.29,2023-10-05 16:09:30,469,284,Location_57,1
TX08677,3549.96,2023-09-23 02:43:56,197,983,Location_99,0
TX08678,2669.09,2023-09-30 09:34:11,545,638,Location_62,0
TX08679,720.03,2023-06-23 13:14:57,772,7,Location_90,0
TX08680,47.2,2023-12-08 13:56:30,231,920,Location_35,0
TX08681,4040.98,2023-02-22 06:51:34,877,733,Location_74,0
TX08682,881.8,2023-06-07 00:54:10,91,458,Location_73,0
TX08683,3031.48,2023-11-08 16:32:41,715,550,Location_18,0
TX08684,1685.27,2023-12-26 14:55:55,164,616,Location_95,0
TX08685,2927.84,2023-11-21 11:39:38,671,897,Location_42,0
TX08686,1578.95,2023-11-23 13:08:48,884,531,Location_33,0
TX08687,435.61,2023-09-28 15:52:25,622,570,Location_37,0
TX08688,1115.53,2023-09-07 05:17:45,32,893,Location_81,0
TX08689,941.1,2023-06-25 07:22:03,135,902,Location_31,0
TX08690,2140.67,2023-09-13 14:10:28,536,888,Location_22,0
TX08691,3291.76,2023-12-27 15:32:08,593,152,Location_24,0
TX08692,1319.77,2023-06-07 06:33:12,918,725,Location_28,0
TX08693,61.34,2023-04-30 23:57:29,300,608,Location_11,0
TX08694,2595.17,2023-10-17 04:35:47,107,271,Location_96,0
TX08695,3029.19,2023-10-20 10:58:44,634,240,Location_85,0
TX08696,4814.39,2023-11-05 08:43:54,941,176,Location_70,0
TX08697,2947.76,2023-06-06 02:35:07,964,888,Location_42,0
TX08698,2356.39,2023-11-17 01:43:13,222,283,Location_62,0
TX08699,2867.43,2023-08-25 21:18:47,23,576,Location_17,0
TX08700,4639.58,2023-12-30 18:01:56,490,539,Location_37,0
TX08701,4142.06,2023-09-08 19:11:31,541,917,Location_44,0
TX08702,1615.57,2023-09-16 15:36:08,9,76,Location_11,0
TX08703,1187.03,2023-03-10 09:38:27,205,986,Location_94,0
TX08704,1313.91,2023-09-26 23:55:41,882,891,Location_72,0
TX08705,2522.6,2023-05-01 20:19:31,166,56,Location_69,0
TX08706,3720.5,2023-01-19 17:19:42,929,614,Location_9,0
TX08707,2516.59,2023-10-30 13:04:14,143,686,Location_12,0
TX08708,339.91,2023-08-24 15:30:22,316,484,Location_57,1
TX08709,3618.18,2023-01-02 21:37:10,660,676,Location_74,0
TX08710,4030.04,2023-01-04 00:20:43,505,633,Location_21,0
TX08711,1448.2,2023-06-28 22:13:18,949,743,Location_71,0
TX08712,3320.96,2023-03-21 18:58:15,592,239,Location_7,1
TX08713,2133.53,2023-09-15 15:51:12,430,159,Location_33,0
TX08714,4445.71,2023-08-04 22:52:08,905,163,Location_97,0
TX08715,4226.28,2023-08-20 17:33:02,734,166,Location_99,0
TX08716,2627.63,2023-10-26 10:18:26,317,953,Location_97,0
TX08717,3457.84,2023-07-11 21:46:22,997,960,Location_71,0
TX08718,4416.87,2023-10-30 22:10:11,590,603,Location_68,0
TX08719,2479.09,2023-12-02 13:39:42,669,266,Location_46,0
TX08720,1566.94,2023-06-20 23:24:34,888,740,Location_17,0
TX08721,3768.58,2023-09-24 10:55:31,875,899,Location_91,0
TX08722,1101.11,2023-01-19 00:19:54,743,59,Location_46,1
TX08723,1943.27,2023-04-13 16:06:16,947,439,Location_83,0
TX08724,4328.77,2023-09-13 11:13:07,862,148,Location_94,0
TX08725,3622.39,2023-10-26 08:31:38,728,646,Location_37,0
TX08726,2019.65,2023-12-08 23:28:13,501,896,Location_2,0
TX08727,1074.51,2023-07-23 17:55:42,92,447,Location_92,0
TX08728,1780.49,2023-09-26 01:00:26,758,484,Location_83,0
TX08729,1421.24,2023-12-14 17:27:44,410,18,Location_63,0
TX08730,881.27,2023-10-25 16:11:56,689,424,Location_96,0
TX08731,3716.92,2023-09-14 17:49:41,830,851,Location_75,0
TX08732,1261.1,2023-12-10 16:52:21,402,306,Location_83,0
TX08733,2271.38,2023-11-04 10:52:22,266,925,Location_37,0
TX08734,1929.91,2023-11-29 06:37:37,496,179,Location_66,0
TX08735,4910.4,2023-10-10 13:19:10,638,809,Location_53,0
TX08736,1956.07,2023-10-17 03:53:56,856,400,Location_17,0
TX08737,400.83,2023-02-26 00:00:27,578,47,Location_38,0
TX08738,450.04,2023-03-11 05:58:47,111,69,Location_24,0
TX08739,2954.18,2023-06-07 13:44:16,965,857,Location_73,0
TX08740,2997.22,2023-01-16 03:10:41,752,493,Location_91,0
TX08741,2094.38,2023-05-29 15:55:46,369,902,Location_80,0
TX08742,2159.79,2023-04-22 08:27:15,35,831,Location_38,0
TX08743,270.61,2023-06-14 15:09:31,27,184,Location_65,1
TX08744,2583.22,2023-05-19 22:52:12,608,810,Location_36,0
TX08745,2524.19,2023-02-26 19:33:15,927,169,Location_50,0
TX08746,748.6,2023-02-16 13:46:38,657,365,Location_66,0
TX08747,520.09,2023-08-24 10:23:31,82,903,Location_39,0
TX08748,618.74,2023-11-20 19:44:14,307,684,Location_4,0
TX08749,506.04,2023-07-18 15:59:45,317,92,Location_92,0
TX08750,3048.93,2023-10-29 03:03:30,372,611,Location_41,0
TX08751,983.22,2023-03-24 20:52:43,746,873,Location_26,0
TX08752,1257.9,2023-04-30 05:59:30,634,696,Location_95,0
TX08753,868.69,2023-10-23 02:12:34,478,21,Location_22,0
TX08754,4789.22,2023-10-11 10:24:24,901,477,Location_61,0
TX08755,4273.23,2023-05-18 04:49:25,723,934,Location_91,0
TX08756,1153.24,2023-01-12 03:55:56,331,538,Location_38,0
TX08757,1638.5,2023-04-13 14:38:01,910,655,Location_80,0
TX08758,1050.25,2023-11-11 20:34:39,591,295,Location_45,0
TX08759,2459.89,2023-09-15 00:36:18,670,298,Location_100,0
TX08760,99.03,2023-07-11 11:02:22,313,119,Location_62,0
TX08761,3357.17,2023-07-17 02:44:05,701,59,Location_23,0
TX08762,2616.27,2023-09-27 06:13:23,472,69,Location_72,0
TX08763,4493.3,2023-05-17 16:26:24,726,440,Location_63,0
TX08764,822.8,2023-10-22 22:20:24,7,313,Location_76,0
TX08765,4020.74,2023-11-21 21:13:14,710,268,Location_80,0
TX08766,3960.01,2023-06-26 09:15:48,318,297,Location_97,0
TX08767,636.78,2023-02-23 16:16:45,42,247,Location_49,0
TX08768,1993.4,2023-01-09 08:32:56,920,920,Location_28,0
TX08769,851.59,2023-03-07 05:28:35,621,491,Location_65,0
TX08770,1274.35,2023-10-04 05:08:26,657,577,Location_19,0
TX08771,1316.97,2023-10-06 01:40:02,158,38,Location_89,0
TX08772,2781.63,2023-10-04 07:32:02,232,8,Location_35,0
TX08773,2057.64,2023-07-12 13:40:17,504,326,Location_30,0
TX08774,4738.72,2023-05-18 23:45:49,412,580,Location_45,0
TX08775,632.72,2023-09-10 13:01:12,782,434,Location_23,0
TX08776,4868.49,2023-03-04 04:57:39,216,788,Location_91,0
TX08777,1153.96,2023-12-03 08:12:31,467,32,Location_83,0
TX08778,3864.6,2023-10-11 06:57:23,933,508,Location_61,0
TX08779,1695.51,2023-10-07 19:53:39,777,716,Location_41,0
TX08780,716.26,2023-01-10 14:51:33,954,63,Location_2,0
TX08781,4289.59,2023-12-03 06:21:45,430,587,Location_10,0
TX08782,1545.0,2023-10-21 19:30:33,832,519,Location_31,0
TX08783,3294.62,2023-11-21 00:07:35,823,617,Location_74,0
TX08784,2832.65,2023-08-08 20:37:06,564,283,Location_26,0
TX08785,2359.31,2023-08-15 02:14:29,940,811,Location_70,0
TX08786,2479.6,2023-08-02 11:00:16,760,796,Location_77,0
TX08787,3661.46,2023-03-02 19:42:03,573,974,Location_97,0
TX08788,439.78,2023-01-05 21:55:05,696,415,Location_61,1
TX08789,3341.24,2023-11-11 18:59:22,685,852,Location_16,0
TX08790,4479.16,2023-10-08 05:25:56,801,112,Location_21,0
TX08791,289.88,2023-05-19 11:00:04,626,766,Location_71,0
TX08792,704.13,2023-02-05 04:07:29,551,631,Location_78,0
TX08793,3583.44,2023-07-19 04:05:01,442,654,Location_19,1
TX08794,2186.97,2023-04-23 03:57:26,527,36,Location_48,0
TX08795,2018.34,2023-11-06 20:57:40,334,115,Location_99,0
TX08796,685.7,2023-08-05 06:02:20,526,402,Location_16,0
TX08797,2534.34,2023-10-11 08:54:19,277,436,Location_43,0
TX08798,633.6,2023-10-17 19:47:53,259,903,Location_48,0
TX08799,2383.63,2023-11-10 09:15:06,746,285,Location_53,1
TX08800,3818.31,2023-04-10 06:42:51,70,912,Location_9,0
TX08801,1292.06,2023-11-28 06:14:35,832,790,Location_42,0
